,Label,size_ratio,0_dist,0_angle,4_dist,4_angle,8_dist,8_angle,12_dist,12_angle,16_dist,16_angle,20_dist,20_angle
1059,You,1.391304347826087,0.4796234303077709,-0.6540827244143603,0.0601832359807123,0.3217505543966422,0.5,-0.6231993299340659,0.1164579742023374,-0.5123894603107377,0.2339503692531043,-0.2186689458739419,0.3451438476861805,-0.2984989315861793
1060,You,1.3820224719101124,0.4835246585694316,-0.6598484262889226,0.0883691723909828,0.4636476090008061,0.4565740573534114,-0.4636476090008061,0.1265253997803913,-0.8960553845713439,0.2312842575903311,-0.348771003583907,0.346159593552227,-0.3699060674565576
1061,You,1.388235294117647,0.4800625678325658,-0.6635557263775311,0.1170992410600696,0.702256931509007,0.443348347090566,-0.4150747336946735,0.1267927846218477,-0.8621700546672264,0.228578943156467,-0.3693336576736256,0.3460769513122897,-0.3657473012623444
1062,You,1.411764705882353,0.4694111426130068,-0.6724785026448457,0.1062225823176016,0.6947382761967033,0.444673030491217,-0.4089078289509254,0.1253895663626011,-0.8621700546672264,0.2236843357969548,-0.3409789534963494,0.3462766443912541,-0.3403819386419069
1063,You,1.3571428571428572,0.467633861355714,-0.6676655885933547,0.1398183541327952,0.7853981633974483,0.4200491075372837,-0.2898464899116197,0.148467804619647,-1.1284221038181517,0.2274105089855076,-0.4497596130698391,0.3463208927887067,-0.3539974368318961
1064,You,1.313253012048193,0.4673688808117189,-0.6747409422235527,0.1703986363161133,0.8156919233162234,0.408030732073532,-0.1798534997924782,0.1439602739259454,-1.039072259536091,0.2350483689552746,-0.4497596130698391,0.3537605268948452,-0.3805063771123649
1065,You,1.313253012048193,0.4673688808117189,-0.6747409422235527,0.1703986363161133,0.8156919233162234,0.4093994197879976,-0.1973955598498807,0.1439602739259454,-1.039072259536091,0.2383123043304975,-0.4773453823736719,0.3537605268948452,-0.3805063771123649
1066,You,1.3902439024390243,0.4702077569389922,-0.6132073488745093,0.1523980056622049,0.9179496956941224,0.4089515610807041,-0.122195170691355,0.1441911060041844,-0.9964914966201948,0.2388486582369307,-0.4636476090008061,0.3517559544930237,-0.372987721800061
1067,You,1.3734939759036144,0.4652360220341276,-0.6556956262415362,0.1534122815708916,0.982793723247329,0.4103881160968758,-0.1736711983415738,0.1534122815708916,-0.982793723247329,0.2442190552453541,-0.4506613260806336,0.3569067792606674,-0.3657473012623444
1068,You,1.3614457831325302,0.4636002817988311,-0.6435011087932844,0.1570728789675426,0.8818719385800352,0.4115782832999806,-0.1566018769820153,0.1627980491348596,-1.0679531158670357,0.2392250179592872,-0.4636476090008061,0.3497742829862701,-0.3539974368318961
1069,You,1.25,0.4582569660498843,-0.7279900487606487,0.1695861765244504,0.6610431688506868,0.4187148927192334,-0.3442186829824676,0.10647942749999,-1.35970299357215,0.1963383631246505,-0.4297622790966885,0.3246760285777045,-0.3507279482482035
1070,You,1.313253012048193,0.4600734230624692,-0.7292773806962718,0.1607454663581992,0.6889243882148613,0.4247284381077554,-0.3326196915739123,0.1223548034292741,-1.2679114584199251,0.205673394046597,-0.4795192919925962,0.3280526485547119,-0.363978956509644
1071,You,1.4186046511627908,0.4418115961979822,-0.7102710074866863,0.0959222455913218,0.4324077755705379,0.4814792437047436,-0.5571243901593956,0.1339900047184581,-0.9272952180016122,0.2190439484361508,-0.4089078289509254,0.3458525749371606,-0.3769092703248209
1072,You,1.25,0.4281447498560133,-0.8176450458327023,0.0885080340235894,0.2984989315861793,0.5,-0.6747409422235527,0.1397163696802904,-1.0863183977578734,0.206700921630045,-0.4918091759886985,0.3290502263948695,-0.4282641528766547
1073,You,1.2040816326530612,0.4426474400754762,-0.8062284834336654,0.093343573862194,0.4324077755705379,0.5,-0.6930688286658493,0.1375268512621774,-1.0222469243443686,0.2128560980171998,-0.4773453823736719,0.3270113395357584,-0.4101273405414909
1074,You,0.9747899159663864,0.4306149841603387,-0.9944211062037128,0.0941878302038594,0.4636476090008061,0.4978499596489714,-0.7939449638300597,0.1582941252547353,-1.4181469983996315,0.2044158911083966,-0.8270407424960367,0.3129647212613158,-0.6627295078929916
1075,You,0.7925925925925926,0.4291479447488627,-1.1676807375761975,0.0973117121416707,0.3028848683749714,0.4995448491158961,-0.8924256364468225,0.1626472715201147,1.5350972141155728,0.1817293158725069,-1.1071487177940904,0.2802140546531407,-0.8734055369251891
1076,You,0.7253521126760564,0.4330150470840503,-1.207403193299666,0.0919182517337404,0.1243549945467614,0.5016788504566921,-0.938658365265903,0.1597165461107585,1.5350972141155728,0.1811656132659281,-1.1493771199070923,0.2679854520588606,-0.906021831977551
1077,You,0.6486486486486487,0.4345313345660982,-1.306832603169192,0.1020358322060666,0.0,0.5,-0.9953716762596118,0.1379243859757462,1.40564764938027,0.1685412995850268,-1.2277723863741932,0.2578460312579497,-0.9888912086550112
1078,You,0.6486486486486487,0.4376262212340208,-1.2818209168023302,0.0963671748612851,0.0,0.5,-0.9953716762596118,0.1427331448636704,1.4513674007765582,0.1758197838726583,-1.208252089530389,0.2517292379810075,-0.9453112865556677
1079,You,0.5769230769230769,0.4400136770708069,-1.3932001595114087,0.105642979030197,-0.0525830616109417,0.5,-1.047518004662921,0.1535737792084878,1.3521273809209546,0.1818805316921184,-1.3554386270971586,0.250846390651821,-1.0873493252276976
1080,You,0.5403726708074534,0.4474472232757727,-1.423717971406494,0.1094245105063399,-0.0499583957219427,0.4989089319952132,-1.0679531158670357,0.1577120681707665,1.3258176636680326,0.1877878004223355,-1.424784069083621,0.2541973709032836,-1.1263771168937975
1081,You,0.5341614906832298,0.4486074139153205,-1.423717971406494,0.1101178537360704,-0.099668652491162,0.4975854898875929,-1.0776006698921967,0.1515297034016643,1.3521273809209546,0.1783692508223406,-1.385448376799202,0.2475076108093045,-1.0873493252276976
1082,You,0.5089820359281437,0.4502978199737612,-1.4758446204521405,0.1232036153325363,-0.0867383386759851,0.4988452805090966,-1.0927956365202698,0.1773948414458579,1.2966288756752378,0.2030692330267238,-1.5182132651839548,0.2617082346643524,-1.2812926548335084
1083,You,0.4823529411764706,0.4518718709309124,-1.4886288044331966,0.11763921520464,-0.1355277139855007,0.5,-1.1213657693235792,0.1659446145283116,1.2793395323170296,0.1966768607613743,-1.489892227639666,0.2580393868657263,-1.236059489478082
1084,You,0.4853801169590643,0.4543969764793785,-1.478040006606753,0.1116020767107653,-0.1418970546041639,0.4987945613100363,-1.1118656639424962,0.15974654711007,1.2698760924344716,0.1952947767353087,-1.489892227639666,0.2530740973598397,-1.209592571301215
1085,You,0.4911242603550296,0.4539747667630282,-1.465307018269806,0.1187618303809358,-0.1798534997924782,0.4987996875999306,-1.1071487177940904,0.1597777017087448,1.3016288340091962,0.1971589465673967,-1.489892227639666,0.2554897948273685,-1.209592571301215
1086,You,0.569620253164557,0.442221806129682,-1.3831565549905305,0.1206132005909255,-0.4228539261329407,0.5,-1.05301446818221,0.1391272788120791,1.2490457723982544,0.1628628763013083,-1.366778347202348,0.2339707629787646,-1.054565656183149
1087,You,0.6026490066225165,0.4417340982729201,-1.3507346241613314,0.1274650765137179,-0.363978956509644,0.4990499951163564,-1.0206305464417165,0.129344269908995,1.3045442776439713,0.1597283905302802,-1.2827408797442708,0.2375528890003006,-0.9894161429899968
1088,You,0.6911764705882353,0.4304810306530189,-1.2712643377249735,0.1275981269994069,-0.5485494024505281,0.5,-0.9660167739817158,0.0997582325485852,1.3258176636680326,0.1352537441121536,-1.1071487177940904,0.2270491030264841,-0.8419416003422657
1089,You,0.7089552238805971,0.4223562350625019,-1.3083369269686205,0.117577817623328,-0.3708912888126623,0.5017666428808667,-0.9491364045118076,0.1119255737080983,1.1801892830972098,0.1368096299163507,-1.2068173702852525,0.2301373423052822,-0.9167136023805365
